id,name,description,brand_id,category_id,price,load_class,application,temperature_range
856,INA TRINKEN-4232 (Variante B),INA TRINKEN-4232 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von -20–120°C.,4,4,23.53,medium,industrial,-20–120°C
857,FAG ZEITUNG-2025 (Variante B),FAG ZEITUNG-2025 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit lower Belastung und einem Temperaturbereich von -20–120°C.,2,2,136.44,low,precision,-20–120°C
858,FAG HIMMEL-8496 (Variante B),FAG HIMMEL-8496 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,2,3,158.03,high,precision,-40–200°C
859,NSK LOS-2871 (Variante B),NSK LOS-2871 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit lower Belastung und einem Temperaturbereich von -40–200°C.,5,4,287.35,low,precision,-40–200°C
860,Schaeffler VATER-6131 (Variante B),Schaeffler VATER-6131 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von -20–120°C.,3,1,314.90,low,automotive,-20–120°C
861,SKF FUSS-3316 (Variante B),SKF FUSS-3316 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit lower Belastung und einem Temperaturbereich von -40–200°C.,1,2,179.48,low,precision,-40–200°C
862,NSK FRAU-8973 (Variante B),NSK FRAU-8973 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit lower Belastung und einem Temperaturbereich von -20–120°C.,5,4,202.02,low,industrial,-20–120°C
863,Schaeffler SCHLUSS-8389 (Variante B),Schaeffler SCHLUSS-8389 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit higher Belastung und einem Temperaturbereich von -20–120°C.,3,2,95.09,high,industrial,-20–120°C
864,SKF DORT-7290 (Variante B),SKF DORT-7290 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von -40–200°C.,1,4,72.18,low,automotive,-40–200°C
865,INA GEBEN-8272 (Variante B),INA GEBEN-8272 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von -20–120°C.,4,4,332.13,medium,precision,-20–120°C
866,NSK ZEIGEN-4613 (Variante B),NSK ZEIGEN-4613 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit lower Belastung und einem Temperaturbereich von -40–200°C.,5,1,371.00,low,industrial,-40–200°C
867,FAG LACHEN-8492 (Variante B),FAG LACHEN-8492 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit lower Belastung und einem Temperaturbereich von -20–120°C.,2,3,86.53,low,industrial,-20–120°C
868,SKF JUNG-7010 (Variante B),SKF JUNG-7010 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von -20–120°C.,1,3,361.58,low,automotive,-20–120°C
869,NSK BÖSE-2677 (Variante B),NSK BÖSE-2677 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit mediumer Belastung und einem Temperaturbereich von -20–120°C.,5,2,458.87,medium,automotive,-20–120°C
870,INA DER-2425 (Variante B),INA DER-2425 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,4,3,168.27,medium,precision,-40–200°C
871,FAG LETZTE-8015 (Variante B),FAG LETZTE-8015 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,2,3,400.53,medium,industrial,0–80°C
872,SKF ANDERE-9827 (Variante B),SKF ANDERE-9827 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit lower Belastung und einem Temperaturbereich von -20–120°C.,1,3,251.53,low,precision,-20–120°C
873,NSK FÜHREN-9428 (Variante B),NSK FÜHREN-9428 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,5,3,441.92,medium,precision,0–80°C
874,INA SAGEN-3078 (Variante B),INA SAGEN-3078 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,4,1,460.09,medium,precision,0–80°C
875,FAG ZU-7434 (Variante B),FAG ZU-7434 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,2,3,385.77,medium,industrial,0–80°C
876,Schaeffler DA-2237 (Variante B),Schaeffler DA-2237 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit higher Belastung und einem Temperaturbereich von 0–80°C.,3,4,180.33,high,precision,0–80°C
877,NSK ZUG-7046 (Variante B),NSK ZUG-7046 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit lower Belastung und einem Temperaturbereich von -40–200°C.,5,3,325.14,low,precision,-40–200°C
878,SKF MAL-6869 (Variante B),SKF MAL-6869 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,1,4,298.01,medium,automotive,-40–200°C
879,FAG SEIT-5646 (Variante B),FAG SEIT-5646 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit mediumer Belastung und einem Temperaturbereich von -20–120°C.,2,4,132.00,medium,automotive,-20–120°C
880,INA SCHEINEN-1793 (Variante B),INA SCHEINEN-1793 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von -20–120°C.,4,3,415.53,low,automotive,-20–120°C
881,SKF SCHÜLER-3588 (Variante B),SKF SCHÜLER-3588 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit higher Belastung und einem Temperaturbereich von -20–120°C.,1,1,431.52,high,precision,-20–120°C
882,FAG REICH-5945 (Variante B),FAG REICH-5945 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit lower Belastung und einem Temperaturbereich von 0–80°C.,2,2,410.09,low,precision,0–80°C
883,Schaeffler GLAUBEN-3711 (Variante B),Schaeffler GLAUBEN-3711 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,3,1,178.82,medium,industrial,-40–200°C
884,INA ENDE-1017 (Variante B),INA ENDE-1017 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit higher Belastung und einem Temperaturbereich von 0–80°C.,4,1,329.22,high,precision,0–80°C
885,NSK DUMM-8291 (Variante B),NSK DUMM-8291 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit lower Belastung und einem Temperaturbereich von -20–120°C.,5,2,245.72,low,industrial,-20–120°C
886,SKF SCHLIMM-8826 (Variante B),SKF SCHLIMM-8826 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,1,4,324.83,medium,automotive,0–80°C
887,SKF SPASS-7022 (Variante B),SKF SPASS-7022 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,1,1,57.07,medium,automotive,0–80°C
888,FAG ZUM-1138 (Variante B),FAG ZUM-1138 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von -20–120°C.,2,2,41.30,medium,industrial,-20–120°C
889,FAG UNTER-8248 (Variante B),FAG UNTER-8248 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,2,2,427.19,high,industrial,-40–200°C
890,FAG NICHT-7291 (Variante B),FAG NICHT-7291 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit higher Belastung und einem Temperaturbereich von 0–80°C.,2,1,277.49,high,precision,0–80°C
891,FAG GLEICH-5065 (Variante B),FAG GLEICH-5065 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit lower Belastung und einem Temperaturbereich von -40–200°C.,2,3,302.44,low,industrial,-40–200°C
892,SKF BRAUCHEN-9348 (Variante B),SKF BRAUCHEN-9348 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit lower Belastung und einem Temperaturbereich von 0–80°C.,1,3,103.41,low,precision,0–80°C
893,SKF ARZT-2847 (Variante B),SKF ARZT-2847 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit higher Belastung und einem Temperaturbereich von -20–120°C.,1,2,234.58,high,industrial,-20–120°C
894,NSK ERKLÄREN-6185 (Variante B),NSK ERKLÄREN-6185 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von 0–80°C.,5,1,457.56,low,automotive,0–80°C
895,Schaeffler WIRD-2195 (Variante B),Schaeffler WIRD-2195 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,3,2,355.97,high,automotive,-40–200°C
896,FAG GING-7520 (Variante B),FAG GING-7520 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,2,1,428.41,medium,industrial,0–80°C
897,INA WASCHEN-9791 (Variante B),INA WASCHEN-9791 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von -40–200°C.,4,4,47.66,low,automotive,-40–200°C
898,Schaeffler SCHNELL-4329 (Variante B),Schaeffler SCHNELL-4329 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,3,1,242.02,medium,automotive,-40–200°C
899,SKF JAHR-4909 (Variante B),SKF JAHR-4909 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit lower Belastung und einem Temperaturbereich von -20–120°C.,1,3,326.94,low,industrial,-20–120°C
900,INA MINUTENMIR-1901 (Variante B),INA MINUTENMIR-1901 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit higher Belastung und einem Temperaturbereich von 0–80°C.,4,1,215.76,high,precision,0–80°C
901,FAG DAFÜR-6680 (Variante B),FAG DAFÜR-6680 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,2,1,84.55,medium,automotive,0–80°C
902,FAG WARUM-2934 (Variante B),FAG WARUM-2934 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,2,3,342.46,high,industrial,-40–200°C
903,NSK STÜCK-2262 (Variante B),NSK STÜCK-2262 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit higher Belastung und einem Temperaturbereich von 0–80°C.,5,1,129.47,high,precision,0–80°C
904,SKF GLÜCKLICH-3734 (Variante B),SKF GLÜCKLICH-3734 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von -20–120°C.,1,4,399.76,medium,precision,-20–120°C
905,SKF VERSUCHEN-9336 (Variante B),SKF VERSUCHEN-9336 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,1,1,113.81,medium,automotive,0–80°C
906,FAG ZEITUNG-7274 (Variante B),FAG ZEITUNG-7274 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,2,1,224.11,medium,precision,-40–200°C
907,NSK WOHNUNG-5067 (Variante B),NSK WOHNUNG-5067 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit higher Belastung und einem Temperaturbereich von 0–80°C.,5,4,112.05,high,industrial,0–80°C
908,NSK IHR-1862 (Variante B),NSK IHR-1862 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,5,3,64.42,medium,automotive,0–80°C
909,SKF MÜDE-8620 (Variante B),SKF MÜDE-8620 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit lower Belastung und einem Temperaturbereich von -40–200°C.,1,4,41.54,low,industrial,-40–200°C
910,NSK FUSS-4287 (Variante B),NSK FUSS-4287 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von -40–200°C.,5,4,13.92,low,automotive,-40–200°C
911,Schaeffler BILD-4201 (Variante B),Schaeffler BILD-4201 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit lower Belastung und einem Temperaturbereich von 0–80°C.,3,4,462.50,low,precision,0–80°C
912,INA NÄCHSTE-6675 (Variante B),INA NÄCHSTE-6675 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,4,1,115.90,high,precision,-40–200°C
913,INA MONAT-9680 (Variante B),INA MONAT-9680 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit higher Belastung und einem Temperaturbereich von -20–120°C.,4,3,57.41,high,precision,-20–120°C
914,FAG KOMMEN-4792 (Variante B),FAG KOMMEN-4792 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit lower Belastung und einem Temperaturbereich von -20–120°C.,2,3,52.46,low,precision,-20–120°C
915,SKF HEISSEN-7461 (Variante B),SKF HEISSEN-7461 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit higher Belastung und einem Temperaturbereich von -20–120°C.,1,1,239.36,high,automotive,-20–120°C
916,FAG GEHEN-6161 (Variante B),FAG GEHEN-6161 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von -20–120°C.,2,2,142.49,low,automotive,-20–120°C
917,Schaeffler TOT-4321 (Variante B),Schaeffler TOT-4321 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit higher Belastung und einem Temperaturbereich von -20–120°C.,3,2,44.15,high,industrial,-20–120°C
918,FAG HALBE-7660 (Variante B),FAG HALBE-7660 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,2,4,221.51,medium,industrial,0–80°C
919,Schaeffler LICHT-2964 (Variante B),Schaeffler LICHT-2964 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,3,4,130.40,medium,precision,0–80°C
920,NSK SOFORT-6370 (Variante B),NSK SOFORT-6370 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit mediumer Belastung und einem Temperaturbereich von -20–120°C.,5,1,107.75,medium,automotive,-20–120°C
921,Schaeffler RUFEN-5896 (Variante B),Schaeffler RUFEN-5896 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit lower Belastung und einem Temperaturbereich von -40–200°C.,3,4,243.00,low,industrial,-40–200°C
922,INA WELT-5093 (Variante B),INA WELT-5093 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von -20–120°C.,4,4,262.26,medium,industrial,-20–120°C
923,SKF AFFE-4641 (Variante B),SKF AFFE-4641 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von 0–80°C.,1,1,38.24,medium,precision,0–80°C
924,Schaeffler NEIN-5240 (Variante B),Schaeffler NEIN-5240 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,3,1,274.21,high,industrial,-40–200°C
925,FAG MAL-2506 (Variante B),FAG MAL-2506 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit higher Belastung und einem Temperaturbereich von -20–120°C.,2,4,377.07,high,automotive,-20–120°C
926,INA WIR-8096 (Variante B),INA WIR-8096 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit higher Belastung und einem Temperaturbereich von -40–200°C.,4,1,86.44,high,industrial,-40–200°C
927,INA PLÖTZLICH-4517 (Variante B),INA PLÖTZLICH-4517 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit higher Belastung und einem Temperaturbereich von 0–80°C.,4,4,88.62,high,precision,0–80°C
928,FAG NENNEN-5026 (Variante B),FAG NENNEN-5026 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit higher Belastung und einem Temperaturbereich von -20–120°C.,2,1,288.62,high,automotive,-20–120°C
929,NSK KIND-5583 (Variante B),NSK KIND-5583 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von -20–120°C.,5,4,37.93,medium,industrial,-20–120°C
930,FAG SCHÖN-9907 (Variante B),FAG SCHÖN-9907 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von -20–120°C.,2,2,296.16,medium,precision,-20–120°C
931,NSK WISSEN-9231 (Variante B),NSK WISSEN-9231 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit mediumer Belastung und einem Temperaturbereich von -20–120°C.,5,4,166.22,medium,precision,-20–120°C
932,SKF MILCH-1480 (Variante B),SKF MILCH-1480 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit lower Belastung und einem Temperaturbereich von -40–200°C.,1,3,280.91,low,industrial,-40–200°C
933,NSK NACH-4813 (Variante B),NSK NACH-4813 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit higher Belastung und einem Temperaturbereich von -20–120°C.,5,3,357.83,high,automotive,-20–120°C
934,FAG SINGEN-1916 (Variante B),FAG SINGEN-1916 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für precisione Anwendungen mit higher Belastung und einem Temperaturbereich von 0–80°C.,2,3,252.16,high,precision,0–80°C
935,FAG DENKEN-6878 (Variante B),FAG DENKEN-6878 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,2,2,278.83,medium,industrial,-40–200°C
936,NSK NATÜRLICH-4084 (Variante B),NSK NATÜRLICH-4084 ist ein hochwertiges Produkt für den Einsatz in Fahrzeugen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von -40–200°C.,5,2,265.50,low,automotive,-40–200°C
937,SKF DIE-4584 (Variante B),SKF DIE-4584 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,1,1,35.75,medium,industrial,-40–200°C
938,NSK ACHT-6582 (Variante B),NSK ACHT-6582 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit mediumer Belastung und einem Temperaturbereich von -40–200°C.,5,2,375.79,medium,automotive,-40–200°C
939,SKF WIESE-3320 (Variante B),SKF WIESE-3320 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit higher Belastung und einem Temperaturbereich von 0–80°C.,1,1,77.24,high,industrial,0–80°C
940,INA GLÜCK-6285 (Variante B),INA GLÜCK-6285 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von 0–80°C.,4,1,162.83,low,automotive,0–80°C
941,INA FERTIG-6846 (Variante B),INA FERTIG-6846 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit higher Belastung und einem Temperaturbereich von 0–80°C.,4,3,89.25,high,automotive,0–80°C
942,Schaeffler NIMMT-1029 (Variante B),Schaeffler NIMMT-1029 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit lower Belastung und einem Temperaturbereich von -20–120°C.,3,3,68.01,low,industrial,-20–120°C
943,NSK MICH-4619 (Variante B),NSK MICH-4619 ist ein hochwertiges Produkt für den Einsatz in Produktionslinien. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für automotivee Anwendungen mit lower Belastung und einem Temperaturbereich von -40–200°C.,5,3,427.72,low,automotive,-40–200°C
944,Schaeffler GLEICH-6234 (Variante B),Schaeffler GLEICH-6234 ist ein hochwertiges Produkt für den Einsatz in Industrieanlagen. Ausgelegt für hohe Belastungen und lange Lebensdauer. Ausgelegt für industriale Anwendungen mit lower Belastung und einem Temperaturbereich von -40–200°C.,3,1,118.16,low,industrial,-40–200°C
